sentence	label
after the September 11, 2001, attacks, George W. Bush's government has tightened the nation's security and intelligence, #39;	0
afp - traditionally strong supporters of democracy, jewish voters are thought to be a key factor in the election.	0
in return for stopping the Israeli-Palestinian conflict, the Israeli government and the Israeli government are trying to reach a deal to end the biggest Israeli-Palestine conflict in four years.	0
the new device offers 1TB of storage, which can be recorded simultaneously.	3
after a couple of months ago, he told the Boston Celtics he wanted to go to the training camp in Boston.	1
after winning the Talladega Superspeedway race, Dale Earnhardt Jr. was fined $10,000 for cursing during the interview.	1
on Tuesday, the senior official said Iran had increased the range of its missiles to 1,250 miles.	0
while rebels also broke a ceasefire, a UN envoy said Sudan had failed to end the attacks on civilians in Dabur.	0
the president of the Republic congratulates the winner of the election in Indonesia, but he does not concede.	0
the market was nervous, but not panicky as investors worried that rising energy costs would dampen the expected fourth quarter.	0
the company said Tuesday that Yahoo Inc. is launching a new search engine that allows users to save and manage the results of the search engine.	3
un secretary-general of the United Nations, Kofi Annan, said in a report to the UNSCR, that the UNSCR # 39 is urgently needed in the troubled area of the Dardur region.	0
on Monday, the number of deaths from bird flu reached 31, according to the Ministry of Health in Thailand, which announced that it was among the countries.	0
at the first election campaign rally in the capital, he addressed the first election campaign, which was held in the interim president of Afghanistan's interim government.	0
on Tuesday, at the fall processor forum, the dual-core microprocessor was unveiled, along with its first performance estimates.	3
reuters - the United Nations has called for a halt to a few dozen nations fishing in the seas, which are destroying the ocean beds of the rich.	3
the CEO of the company is on the European tour, where he weighs the threat of the threat of the Linux and EU regulation.	3
on Tuesday, the Israeli military arrested 13 employees suspected of links to terrorism, according to the Israeli military.	0
on Tuesday, a former assistant treasurer of Enron Corp. (enrnq.pk: profile, research) admitted to the conspiracy to commit securities fraud on Tuesday.	2
three high-tech companies said they were working together to develop 3G (define) in the future.	3
# 39; Secretary of State Colin Powell said the US considers Brazil a solid candidate for the United Nations Security Council.	0
today, four executives from German chipmaker Infineon were arrested for allegedly violating the price fixing of PC memory chips.	3
the jury is now considering whether to award kodak $1 billion in damages, which is the subject of a lawsuit filed against Sun Microsystems.	3
ap - after 33 years, there's plenty of blame for the loss of the northwest.	1
when batteries die, the memory is saved by 256mb.	3
the jury found that larry Stewart, a government witness who testified against Martha Stewart, was not guilty of lying to the witness.	2
on Saturday, the Afghans will vote in the election in the centre of Kabul, the remote mountain village of the mountains.	0
# 39; s note: The editor of the online news editor Ken mingis has been offered an early look at the latest Apple # 39; s note:	3
the Convention on International Trade in Endangered Species, which was adopted by the Convention on International Trade in Endangered Species, has lifted the ban on hunting critically endangered black rh	0
the league has said Ricky will ask the league for a hearing to clarify his status.	1
in the fifa # 39 world player of the year, Brazilian players have taken the most nominations, including real Madrid # 39;s ronaldo and roberto carlos.	1
ap - the film's director Michael Moore, who offered to give students a free pass to vote for John Kerry, is accused of offering them underwear, potato chips and ramen noodles.	0
UEFA insisted that the arrival of the middlesbrough and Newcastle fans to the Arsenal in Athens this month will not be a problem for security.	1
in an interview with the Times, Jack Straw, the British foreign minister, said that the United States and Britain could invade Iraq with the approval of the world body.	0
"""they'll probably say Albert Einstein,"" said a man walking down Fifth Avenue.    ""Ask them to name another genius."""	3
on Tuesday, Oct 5, the U.S. Attorney General John Ashcroft said more than 135 people were arrested in an international crackdown on fraudulent telemarketing operations that could have earned hundreds of millions of dollars.	2
the privately owned and operated spaceship has won $10 million for the second time in space.	3
the club #39;s biggest shareholder and the club's biggest shareholder, Malcolm Glazer, began talks with the club #39;	1
investor.reuters.com / fullquote.aspx?ticker=uairq.ob	2
\ $10;s successful attempt to win the $10;s first flight of spaceship #39;s	3
he says he will stay as a director of the firm that bears his name as long as it takes to get the firm back on track.	2
today, the company reported a 13% increase in revenue for the third quarter, which is attributed to a turnaround in the company's kfc chicken restaurants.	2
both the president and the senator John Kerry have expressed their views on the subject of free trade and other obstacles to trade.	2
the chips are so small that they cause serious problems with atomic levels.	3
# 39; Mike Sciosci, the anaheim manager, chose the best defensive infielder at the second and third base, and the anaheim manager chose the best defensive shortstop.	1
PC World - The chips are so small that they cause serious problems with atomic levels.	3
on Wednesday, the most senior western government officials, who seek to pressure the sudanese government, flew to London's Khartoum.	0
the traffickers prefer Guatemala, where the radar is weak and the government is largely unable to stop the shipment of U.S. drugs.	0
the reduction is part of the three-year program announced by Kodak in January, which has reduced the number of photographs by digital photography.	2
in the first inning of the game, when the Boston #39-3 win over anaheim was played, poor chone figgers should have known he was in for a tough game.	1
# 39;s arrested 13 palestinians suspected of terrorism in the four years of the uprising in Israel, # 39;	0
on Wednesday, he said he was unsure about the extent of the injury that prematurely ended his season.	1
the first full day of negotiations took place on Tuesday, but the hotel workers were not closer to a deal.	2
the most exclusive private residence in London is the Savoy Court.	2
on Tuesday, crude oil prices rose to $51 a barrel, which was a concern that the damage to production in the gulf of Mexico could not be met by the winter.	2
as the Senate's conference committee moved to more stringent regulation of tobacco and to more strictly limit tax breaks, the Senate's conference committee was defeated by the Senate	2
the biotech giant Genentech has been subpoenaed by the FDA, which is asking for documents related to the promotion of rituxan, the best-selling drug.	2
the board of Lazard, which has been meeting in Paris, did not vote on the plan to publish the company's public listing.	2
Ricky's agent said yesterday that he wanted to return to Miami Dolphins and asked the league for a timetable.	1
this holiday season promises to be particularly competitive for toy manufacturers, as computers and mobile phones are eating into sales.	3
on Sunday night, after the national television invitation to play in the national championship game, Pittsburgh coach Walt Harris shared a story about the day he accepted the invitation to play in the national championship game.	1
# 39, the lower 48, the bald eagle was extinct in America # 39;	3
minnesota's twin brothers, Jacob and Jacoby, led the Minnesota Twins to a 2-0 win over New York in the opening game of the tournament.	1
howard University's $70.6 million in technology will help the school # 39;s engineering and science program.	2
this week, the San Francisco Hotel, which was affected by the #39 strike, has announced that it will close its doors to employees.	2
the presidential campaign of Afghanistan is over - the day after the president's first speech.	0
the new York Yankees were twice as good as the Minnesota twins, who were twice as good as the Minnesota twins.	0
on Tuesday night, they led the Minnesota twins to a 2-0 win over the New York Yankees.	1
ap - Vice President Dick Cheney said the debate with John Edwards was the first time they met.	0
IBM's most secure notebook, the t42 Thinkpad t42, is now available with a fingerprint reader (a $50 option).	3
on Tuesday, the interim CEO of the International Association of Computer Associates International Inc. said he was confident about the current business environment, and maintained the company's forecast for the quarter.	3
in the long-running rivalry between Oklahoma and Texas, even legendary coach Bud Wilkinson lost a couple of games.	1
after a local fan offered his eight-year-old son to bet on the solomons # 39, the welfare authorities reacted with outrage.	1
ap - the chief inspector of the U.S. Department of State for Iraq's arms inspector was expected to be undermined by the principal rationale for the removal of the Iraqi government's rationale for removing the Iraqi government's weapons of mass destruction.	0
on Monday, the day before the launch of the privately built rocket ship, the first chapter opened and closed in America.	3
Wal-Mart's plans to open more than 250 supercenters in # 39;05 despite the growing opposition of the community.	2
the sun rose in the east, and Cassell was unhappy with his contract.	1
the House of Representatives is expected to vote on legislation to end the bitter trade dispute with the European Union and provide #36; 130 billion in new tax breaks for businesses this week.	0
after the release of the beta version of the new search and save tools, users will be much more personal on the web using Yahoo.	3
reuters - the latest update of popular Web site software has been announced on Tuesday, adding features such as automatic detection and\ correction of problems.	3
the stock market has been buoyed by the stock market, which has been buoyed by the stock market, which has been buoyed by the market	2
Barbie was knocked out by a streetwise bratz in the Christmas battle of the dolls in the 1950s.	2
the Italian flag carrier, which has been in trouble since the start of the crisis, has reached a deal with the unions and the government.	2
# 39; s dual-core amd64 chips will provide instructions compatible with the Intel # 39; sse 3 technology.	3
by the end of the week, the co-founder of the blog, which was one of the first weblogs, will be leaving the company.	3
after meeting with the independent electoral commission, Mr. Straw said he was impressed by the progress made to prepare for the election in Iraq.	0
on Saturday, the Stanford (3-1) team will be playing against notre dame and Stanford (3-1) in the game, which will be played in the United States.	1
he was talking about his favorite role, as a team leader.	1
the NBA has introduced new rules about the amount of time each team can actively practice each day.	1
a team of journalists from Pakistan's Pashto arrive in Srinagar.	0
the low-cost airline virgin Express is joining the Sabena's successor, Sabena, in a tie-up with the Sabena.	2
the diplomats said the U.N. atomic watchdog agency would be allowed to examine parts of the equipment used to enrich uranium. The diplomats said the U.N. atomic agency would be allowed to examine the equipment.	0
on Wednesday, the Japanese official said that Japan is confident it will be able to secure the votes needed to restart the whale trade and\ that this would lead to the lifting of the ban on hunting the\ marine giants.	3
on Wednesday, as investors waited for more information about the U.S. interest rate outlook, the dollar rose against the euro and Swiss franc.	2
on the first day of the first test at Bangalore, anil kumble became the second Indian cricketer and ninth player in the Test.	1
on Tuesday, the House of Representatives voted unanimously to reject suggestions that the war in Iraq could lead to the reinstatement of the draft, House republicans on Tuesday hastily voted to vote.	0
in Calcutta, delegates say they meet two key Indian maoist groups to discuss working together.	0
according to several news outlets, the world's most famous golfer has married a Swedish model Elin Nordegren.	0
as a replacement for Windows, the network service provider at amp;t is evaluating the use of different operating systems, including linux and mac os x.	3
the show will be nominated for five mtv european awards, while the host gets four.	0
# 39, the French football federation announced that Ludovic Giuly, the French football federation's player, has withdrawn from the French football federation's World Cup qualifying match against Cyprus and Cyprus.	1
on Wednesday, the US Department of Trade and Industry will file a complaint with the World Trade Organization (WTO) over the subsidies to aircraft manufacturer Airbus.	2
# 39; the tax ministry charged Oao yukos Oil Co., Ltd., the biggest producer of oao yukos oil, with 27.8 billion rubles ($951 million).	2
the #39;ll be able to complete the Congress's action on legislation to end the bitter trade dispute with the European Union this week.	2
on Wednesday, the U.S. stock market opened with a high oil price and a wave of warnings about the market.	2
this winter, the western United States and the plains states are expected to be colder than usual, but it is not clear if the northeast and midwest will be colder or warmer.	2
on Monday, the US Trade Representative, Peter Mandelson, criticized the US for failing to negotiate a bilateral dispute with the US government over the aid to Boeing and Airbus.	2
# 39;s news Corp. said it could strengthen the provisions of the company's management after investors and shareholders groups said they would vote against the company's proposal.	2
Fabrice Fernandes, a Southampton midfielder, was fined £10,000 pounds (US$18,000) and banned from driving for five months after he tried to escape police in a high-speed chase.	1
space.com - The new challenge awaits the private spaceflight industry, which hopes to reach the space frontier with its own version of reusable spacecraft.	3
the company # 39 has been settled by the company # 39;	3
peoplesoft has been weighing the possibility of a takeover bid from oracle for 15 months, and it needs time to decide.	2
on a mixed report on oil inventories, investors were considering the long-term implications of the shortage of flu vaccine, and stocks fell on Wednesday.	2
Oct. 6, 2004--enfora lp, leader des solutions de donnes sans fil, a annonc ce jour le lancement d # 39;une nouvelle	3
on Wednesday, the Israeli Labor Party attacked Prime Minister Ariel Sharon's aide who said the Gaza withdrawal plan was aimed at freezing the peace process.	0
in a sharp debate that led to the president's speech on Wednesday, he accused his rival of a record on national security, and he was slugged by Dick Cheney and John Edwards.	0
according to the former CEO of the company, who defended previous comments he made, Larry Ellison is like a warlord.	3
on Wednesday, oil prices rose by more than $52 a barrel, driven by the impact of Hurricane Ivan on U.S. oil stocks.	2
eads North America, a manufacturer and marketer of electronic testing and measurement equipment, has purchased the company, which has been established in the US.	2
the manufacturer of the flamethrower said it was looking into whether it could produce a flu vaccine that would help the federal government.	3
# 39;s chief of staff said the aim of the plan is to prevent a palestinian state indefinitely.	0
the European Commission is expected to resume its investigation into the software group oracle, according to sources.	2
on Wednesday, the companies said they had reached a $430 million cash deal with the computer security software maker, which will merge the computer security software.	2
# 39;s considered one of the most important discoveries of the 20th century.	3
this week, Amazon.com Inc. and Altova GmbH announced tools to develop web services, e-commerce, and xml applications.	3
today, the football association found andrew cole guilty of two charges of misconduct in the game and doubled his suspension from three to six games.	1
on Wednesday, the rebels closed the road to the rebels' stronghold south of Bagdad, and the rebels attacked two bridges.	0
as soon as the music officials meet in London to discuss the next step in the global war on internet piracy, they could announce a new round of lawsuits aimed at\ prolific internet song-swappers.	3
the algorithm used to determine the page rank is based on the page rank algorithm, which has been used since 1998.	3
on Wednesday, oil prices rose by $52 a barrel, driven by the impact of Hurricane Ivan on U.S. oil stocks.	2
while microsoft # 39;s main business is a communications server (lcs) that is primarily a communications server (lcs) for the mobile phone industry, microsoft is expected to be the main player in the mobile phone market.	3
at the linuxworld expo in London, the company announced that it would be releasing a professional version of the suse linux operating system, which will be available in the next year.	3
on Wednesday, the Fannie Mae and the regulator, which has denied any irregularities in the mortgage lending, said the housing finance company's management could be required to go.	2
the technology-driven disruption that has transformed one type of business is spreading throughout the economy.	3
oil prices rose sharply on Wednesday, as concerns about supply of oil oil continued to grow.	2
it seems that the dinosaur's stranglehold on copyright could be weakening, with both big names and independent organisations moving to a more open copyright structure.	3
# 39 amelie mauresmo, less than 200 points ahead of # 39, is aiming to take the top spot from France # 39;	1
atlanta (ticker) -- Houston Astros hope to take a couple of trends when they face the Atlantans in the opening game of the league.	1
on Wednesday, the president of the Republican Party, John Kerry, was applauded by supporters of the Republican Party, who applauded his performance in the debate.	0
Microsoft yesterday unveiled a new set of Windows 10-based computers aimed at connecting the living room, the desktop, and the company's # 39 network and content.	3
IBM today announced a new version of its WebSphere application server software, which is designed to protect applications from downtime and improve the building of a service-oriented architecture (soa)	3
the government scientists said Wednesday that the danger of a strong eruption of Mount Helens has been eliminated, but warned that the mountain could continue to release steam and volcanic rock.	3
the only factor to consider before buying is storage capacity, which is no longer limited to 20 gigabytes of music.	3
on the evening of the 28th of the Royal Lancers Hotel, on the evening of the 28th of the Royal Lancers Hotel, they were shortlisted for the Irbworld Awards.	1
the Israeli effort to prevent the Palestinian statehood is part of the effort to withdraw from the Gaza.	0
the chemical may cause bone marrow damage in large groups of workers who breathe air with very low levels of benzene.	3
according to a new government report, the Department of Homeland Security has not done enough to consolidate the list of known terrorists to help law enforcement authorities.	3
the Google executive said yesterday that the search engine could be extended to the search engine, desktop computer, desktop computer, desktop computer, desktop computer, desktop computer, desktop computer, desktop computer	3
on Wednesday, Voip's Voip service announced a further expansion of its Voip service portfolio with ip-enabled interfaces that enable businesses to move between traditional pbx and Voip.	3
in the first election campaign rally outside the capital yesterday, the interim president of Afghanistan, Hamid Karzai, addressed the crowd with a speech that was interrupted by a wave of violence.	0
ap - The memory cards are designed to make cashless payments, open locks and read the identity of the card with a simple flick.	3
sony said yesterday that it had built a desktop computer with 1 TB of storage and seven analog television tuners.	3
the new campaign for the struggling airline will be developed by Ogilvy's ogilvy, a new partner in the group's media agency, m / mindshare.	2
the search results will be displayed alongside the search results of the Google Web page.	3
the craig behind the site is talking about the popularity of the site and the future of the site.	3
on Tuesday, a leading expert said that saving the forest home of the orang-utan, which is threatened by logging, could help save the survival of humanity # 39; # 39.	3
several dozen supporters of ousted president Jean-Bertrand Aristide have been arrested by the French and Haitian police.	0
ap - the coach's only real defensive effort could not distract the coach from the offense that has gone seven quarters without a score.	1
Wilkins, a professor at # 39, University of London, died on Tuesday, aged 88.	3
it's not just harder to read the tea leaves on the plans of the Oracle takeover.	3
the American has won more golf tournaments since he was 40 than the fijian has ever won - and he's already won 17 times in 16 months.	1
on Wednesday, scientists in the US and Europe said they feared that the same risk of heart disease as those associated with arthritis could be raised by celebrex and other painkillers.	3
the U.S. Department of State inspector general said Wednesday he found no evidence that the Iraqi government had produced any weapons of mass destruction since 1991.	0
in northeast China, they found a dinosaur graveyard, which was the most successful fossil hunter in the world.	3
Jeff Weaver has been a problem for the yankees for a year, and he's desperately needed by the Los Angeles.	1
there are rumours that Google is working on a web browser, or weblogs, or weblogs, or weblogs, or weblogs, or weblogs, or weblogs, or weblogs, or weblogs, or we	3
# 39: Secretary of State Colin Powell tried to mend fences with Latin America # 39; the biggest country in the world at the time of the US-Brazilian trade dispute.	0
Microsoft has halted the beta testing of the next version of the Microsoft Messenger client, a company spokeswoman said on Wednesday.	3
on Wednesday, former Israeli minister of security, Mohamed Dahlan, said that the Israeli plan to destroy the Gaza Strip is part of a plan to destroy the entire country.	0
ap - the ethics committee unanimously concluded that the majority leader Tom Delay appeared to be linked to a legislative favor and the US government's intervention in a dispute between the US and Texas.	0
today, the bankruptcy court in Alexandria hopes to convince the judge in Alexandria that without significant pay cuts, the airline will be unable to survive.	2
after the disclosure of the former air force procurement official, the company's biggest aerospace and defense firm is considering legal action.	2
the European Union yesterday filed a major complaint against the European Union, accusing the European Union of escalating the dispute with the European Union.	2
Australia # 39; unemployment rate fell by 5.6% in the second quarter of the year, according to the government.	2
professor David Parry, who won the Nobel Prize for the discovery of the new zealand born scientist Maurice Wilkins, paid tribute to him.	3
in the course of two long, varied careers, Tom and Bill Parcells found a soulmate in each other.	1
description: The rebels in Sadr City are fighting us troops, who are trying to arrange a ceasefire in the baghdad slums.	0
the Jets have a new coach, Chad Pennington, who returned to New York and showed why the Jets need him.	1
police said at least 37 people were killed and more than 50 wounded in a suicide bomb explosion in central Pakistan on Thursday, according to the police.	0
the European Union's executive branch has proposed a formal discussion of the EU's membership in the eurozone, which is expected to lead to a long-term goal of joining the eurozone.	0
on Thursday, at least 33 people were killed and dozens of others injured in a series of explosions at a gathering of Sunnis in the central province of Pakistan.	0
the metrodome would be full of flags if every playoff game was a game of the opening.	1
IBM aims to\ broaden the use of powerful computers, especially in\ China, the world's fastest growing large economy.	3
the king of Cambodia, now 83, is sick and saddened by the political infighting in his impoverished country.	0
reuters - oil prices have broken the new record of #36; 52 thursday, when the supply of heating oil is inadequate in the northern hemisphere.	2
ap - the Court of Appeal dismissed a lawsuit filed by the Zimbabwe government, which accused the party of torturing and killing political opponents.	0
since the base rate was increased by nearly 50% since the beginning of the year, net savings have increased by nearly 50%.	2
after a car bomb exploded at a rally to commemorate the assassination of a religious leader in central Pakistan, police say at least 39 people were killed and more than 80 wounded.	0
oil # 39; the biggest rally in history yesterday was $52 a barrel of oil.	2
on Thursday morning, a bomb exploded in a mosque in a small town in Pakistan's capital, killing at least 40 people and injuring more than 100.	0
the perfect place for the dolphins' pre-game meal is in the Boston theater district.	1
he's a rich, good old country boy.	1
as the possibility of a strike by Nigerian oil workers in the gulf of mexico was growing, crude oil prices rose to $52 a barrel yesterday.	2
in chemistry yesterday, the 2004 Nobel Prize in Chemistry was awarded to Avram Hershko and Avram Ciechanover, and American Irwin Ciechanover.	0
the rebels, armed with machetes, guns, rocks, and bottles, were threatening foreigners in the streets of the city, and they threatened to kill foreigners.	0
Congressional negotiators # 39, which backed the repeal of the tobacco regulation, have backed a major rewrite of corporate tax law that would end the dispute with the European Union.	2
at a rally in the city of Kabul, the president of the Afghan president Hamid Karzai told his supporters to vote.	0
the British prime minister said yesterday that the government and rebels had agreed to withdraw from Darfur and to increase the number of international monitors.	0
corning said it would take $2.8 billion in the third quarter of the third quarter, which is $2.9 billion in the third quarter.	2
on Thursday, Japanese officials tried to confirm whether the 1,000 yen ( # 36; 9) bill was a prototype of a new high-tech\banknote.	3
the exhibition of photographs of the exhibition of photographs of the exhibition of photographs of the exhibition of photographs of	3
a 30-metre online map is launched to warn residents in England and Wales of the risk of flooding.	3
#36; 7.7 billion hostile attempt to buy\ peoplesoft in a bid to complete the approval before the competition\ Commission's chairman mario monti leaves	2
the European Commission has resumed its investigation into oracle's $7.7 billion hostile attempt to buy the european Commission's $7.7 billion bid to complete the approval process.	2
on Thursday, the military and the North Korean government met to discuss rail and road links to the demilitarized zone, but the North Korean government has not yet been able to make a deal.	0
the global media giant, which has been under pressure from investors, has adopted a series of corporate reforms aimed at avoiding a shareholder revolt against its plans to relocate to the US state of Delaware.	2
the music industry's battered music industry said it would sue the British, French and Austrian music fans for the first time.	3
# 39: The Astros officially ended the season on Sunday, and the team was officially shut down.	1
#39;s Johnnie miller, who was 30 years old, had 18 PGA Tour titles before he was 30.	1
the X Prize winner, spaceship One, says he won't be used for scientific experiments.	3
the British Grand Prix will be held in 2005, according to the formula governing body, which has announced that the race will not be held in Britain.	1
the first in a series of articles, the first of which was a $500,000 'genius' prize from the Macarthur Foundation.	3
today, the British phonograph industry announced that 28 people have been charged with illegally trading music on the internet.	3
in the short course swimming championships in Indianapolis, the 2008 Olympic medalists will take a bow and several hopefuls for the next five days.	1
on Wednesday, the Israeli government held 25 employees in the West Bank and Gaza, but did not charge them with any crime or even tell the United Nations.	0
if the Taliban accept an amnesty, the US military could be cut in Afghanistan next summer, the US commander in Kabul and the neighbouring Pakistan, the commander of the US military in Afghanistan.	0
the hottest technology in supply chain management, with promising applications in retail and many other sectors, is tracking inventory using inexpensive radio tags.	3
the interview at NASCAR races is so packed with technical talk, car numbers, jargon, good old boyisms and corporate jargon that it's hard to get through.	1
today, after winning the right to hold the world's short-course swimming championships, the city celebrated another big sporting victory.	1
the Russian court of the Court of First Instance dismissed the appeal of the Yukos oil company, which sought to reverse the freezing of the accounts of the oil company #39.	2
the news that Steve Pressley has withdrawn from the squad has also been announced by the manager of Scotland, Berti Vogts, who has suffered another setback in the world cup qualifying.	1
the shrek 2 DVD is a guest of the british idol of American Idol, Simon Cowell.	3
"the sequel to the ""this land"" phenomenon is a parody of ""Dixie."""	3
why do you still buy music and software online, and why do you still have to wait for the delivery truck?	3
"the Swedish Academy of Literature, which cited her ability to reveal ""the absurdity of society,"" said she had won the Pulitzer Prize for literature."	0
the Commission said that the Commission's investment adviser, which has been accused of secretly allowing favoured clients to carry out short-term trading, will pay $30 million in compensation.	2
the jury, which ruled that the Java language infringed the intellectual property of the Java language, was handed a stunning and potentially costly defeat in court.	3
the world's largest producer of food and soap, which is located in Grimsby, will close its bird's eye factory.	2
in January 2000, after the e-mails from Blake Carver, I started using rss.	3
"on Friday, the Japanese company said it would release 12 software titles for the new ""DS"" handheld game console in Japan."	3
the new search technology, which is rapidly growing in the online book market, is Google's new search engine, which is used by Amazon.	3
on the second day of the second week, Michael Kasprowicz took a total of three wickets, and Shane Warne bagged the final two wickets.	1
on the third day of trading on Thursday, oil prices rose sharply in the US, with the price of oil hitting a record high of $43.	2
fourth quarter profit was up by more than double, helped by sales of graphic-enhanced cell phones and high-definition television.	2
the gun battle for the subsidy of the plane, which is a world trade organization (WTO), may be fought by the gun battle for the subsidy of the plane.	2
the British Phonographic Industry (BPI) is taking legal action against those who illegally download music from the internet.	3
the Chicago Cubs have announced that Sammy Sosa's arrival on Sunday # 39 was late, and then he left the club early.	1
on Thursday, stocks fell sharply after a disappointing report on retail sales and the threat of oil prices to $53.	2
the London-based consortium, which includes former world champion Nigelman, has agreed to the terms of the 2005 Formula One championship.	1
the t5 is a slim, shiny, slim-looking device that looks like a stretched-out t3 (3.1 quot; x 4.8 quot; x 0.6 quot; hwd, 5.1 oz).	3
after nearly two weeks of seismic activity and steam, the volcano's activity on the Mount St. Helens has\ started to decline and fall.	3
reuters - if the president of the republic of John Kerry is defeated in the second term, the republicans expect a new face in the cabinet.	0
on Thursday, the bank announced that it would cut 4,500 employees from the company's integration of the fleetboston financial.	2
five days in the mountains of Florida, the fate of the world's cup is spinning like a top.	1
ap - the 2006 World Cup will begin with a separate show on the day before the opening game.	1
on Thursday, oil prices rose by $53 a barrel, as concerns about the supply of winter heating oil and news that a strike in Nigeria could be halted.	2
after the acquisition of the fleetboston financial company, it will increase the number of jobs by 36% to 17,000.	2
the news of the agreement with the Australian Council of Super Investors confirms the extent of the victory achieved by acsi and its campaign partner, corporate governance international.	2
the new York Mets and the free agent righthander of the American League met with the New York Mets yesterday.	1
the first game of the west coast swing is the first game of the entire trip, and the coach of the Celtic team knows the first game of the west coast.	1
according to the Register, the new codec is named dirac, which offers twice the bit rate of mpeg-2.	3
the conventional wisdom was that the Astros were the favorites, even though they barely squeaked into the playoffs and lost less games than atlanta.	1
nintendo's handheld console  hellip; and more.	2
on Thursday, the world # 39, which is the highest ranked player in the world, defeated Patty Schnyder of Switzerland 7-5, 6-4, and defeated the world # 39;	1
on Thursday, the Freddie Mac said that interest rates on 30-year and 15-year mortgage loans were rising this week, as the economy improves, and inflation fears.	2
on Thursday, the Myanmar and 12 other new members of the forum were accepted by the Myanmar government, which has been accused of human rights abuses and detention of the Nobel Prize winner.	0
on Thursday, the group of former Formula One champion Nigel Mansell said it had reached a deal with the F1 boss.	1
britain's report that the Iraqi leader of the Islamic State has not been able to destroy the weapons of mass destruction before the invasion last year is corroborated by the Cia report that concluded that the Islamic State has not yet been destroyed.	0
the undefeated Oklahoma and No. 5 Texas will try to win the 99th red river shootout.	1
the outcome of the latest controversy will likely be the best for the company.	2
the world's largest publishing show, which will be held in Paris, will be launched by Google's new site, which will offer a new way to sell books.	3
by the end of the year, the Russian government could ratify the Kyoto Protocol, which would lead to global efforts to curb climate change, deputy prime minister Alexander Zhukov said on Thursday.	2
the stock exchange and cash deal will be $2.8 billion between the two companies.	2
on Thursday, the Treasury's price fell by $1.5 billion, as the auction of inflation-protected debt failed to calm market fears.	2
the pension benefits of the pension system are at risk if the US fund is not solvent.	2
on Thursday, the two initial public offerings were distinguished by a pack of four offers, which were delivered by a new York-based retailer, AMP; and a medical device firm.	2
the bank said it will cut 4,500 jobs this month, mostly in non-customer-facing jobs.	2
in the championship game of the bb amp;t classic in Washington, D.C., yesterday, George Washington defeated no. 12 Maryland, 101-92, and the game was played in the final;	1
the chemical reaction that could form peptides is a chain of amino acids.	3
on Thursday, IBM announced a series of new technologies, investments in emerging markets, new industry-oriented solutions, and new partnerships with the mainframe computing platform.	3
both companies are expanding the alliance with directv's services to bundle the directv service with the provider's own services.	3
before the American League Division series against the twins, Alex Rodriguez had yet to prove that he was worth the price tag.	1
on Thursday, the head of the Google Inc. (goog.o: quote, profile, research) said he would leave the site on Thursday to pursue other interests.	3
Wlett-Packard's techxny this week reminded users that the company is still actively innovating in the printing and imaging industry.	3
Mike Hampton has never won a championship game, but he's got to go to the top of the game to help the Astros in the first round.	1
today, the first public offering (ipo) was launched by the national thermal power company (ntpcs).	2
new York - The newspaper industry will fail to deliver the profits they were hoping for in the last quarter.	2
the site's website is a search engine Google, which will be available to the entire book on the internet.	3
the lawsuit filed by Sun Microsystems Inc. and Eastman Kodak Co. was settled in the US District Court for the Eastern District of California.	3
on Thursday, the Italian prime minister Silvio Berlusconi said the issue of immigration was the third priority for his government.	0
PC World - The thermal printer is great, but it's not cheap.	3
so, I don't want to ask directions, but I'm not so much of a car navigator that I need to spend more than $36,000 on a built-in navigation system.	3
in a long-running dispute over the silicon valley, the company has reached a settlement with the company, which is now in the process of asking for more than $36 billion in damages.	3
on Thursday, the rockets struck a hotel in Baghdad, which was hosting foreign workers and journalists.	0
on Thursday, the company said net profit for the quarter was slightly higher, as labor problems and the impact of Hurricane Ivan were offset by high aluminium prices.	2
on Thursday, shares of the furniture and retail chain La-Z-Boy Inc. fell nearly 13 percent.	2
all of the products available for use with IBM's zSeries mainframes and the zos operating system are now available for free.	3
information, knowledge, and even a little bit of wisdom - about what has become an epidemic and a way to organize crime - can be provided by the latest report from the Symantec.	3
police and medical sources said there were several casualties in the explosion at the Egyptian red sea resort of Taba.	0
the US wants to explain the statement of the Israeli official that the US is aiming to freeze the peace process and effectively deny the Israelis a state, a U.S.	0
on Thursday, a day before the planned departure, a source in Addis Ababa said that British Prime Minister Tony Blair had left Ethiopia on his way home.	0
# 39; the palmone, the palm-to-pal, the operating system company, has signed a license agreement with the palmone.	3
the company's stock price fell by \ $11.4 billion, driven by its retreat from traditional consumer.	2
on Thursday, the Oracle Corp. said it extended the offer to 36.7 billion euro ($36.7 billion) for all of the stock of the competitors.	3
on Thursday, the International Federation of the Phonographic Industry (ifpi) announced plans to sue hundreds of copyright infringers.	3
today, Google's new mobile search service, which is currently in beta, will help users in the US and other countries.	3
on the sinai peninsula, where the Israelis were vacationing on Friday night, there were three explosions, according to witnesses and Egyptian officials.	0
quot; # 39; the strategy of the company to drive the company closer to customers.	3
next week, as they show off technologies that try to balance the fears of piracy with the appeal of digital media, they will be boosted by microsoft Corp. and the PC industry.	3
the press reported that Oprah Winfrey was among the guests at the wedding, but she was not.	1
the prime minister spoke passionately about the need for more hope for the people of Africa, and he appealed to the developed nations.	0
two rockets struck the hotel in the vicinity of the hotel, and smoke and debris filled the main lobby.	0
